-2.681722819036876371e-01,-1.190788109429138153e+00,-1.003583294932871850e-01
-1.187352025750541967e-01,-5.051346450331022364e-01,-3.047739112847789450e-02
3.729361727072336846e-02,1.667112661331728030e-01,3.912464666094100062e-03
3.733568805399054003e-02,5.552986602421645657e-01,3.375865154634640191e-03
-6.429282972386684003e-01,-1.442424589683201364e-01,6.197168745896625836e-02
-7.969175212643985207e-01,-5.872092781517429527e-01,-2.597588459048451592e-01
-7.666290107772278928e-01,-9.581474688402272788e-01,-7.286232241939066823e-01
-7.500248002789390300e-01,-1.019703757640035624e+00,-8.310661457424706189e-01
3.499435401263343293e-01,-2.632107382659021888e-01,5.475621183945447723e-02
7.214154337796597760e-01,-5.924502106678859459e-01,1.135985200477110796e-01
9.022916590241991663e-01,-1.156019610963975985e+00,2.333842862519749650e-01
9.614101536665701220e-01,-1.314195629200796134e+00,3.004481425294075470e-01
-4.706653922689624236e-01,-1.143789362282793043e+00,-1.953813924924449053e-01
-8.585744293272076222e-01,-1.036721442446349783e+00,-9.723818029467753421e-01
-9.677464880284444293e-01,-9.722406588607697131e-01,-1.929650621071995698e+00
-1.007205442884241853e+00,-1.216154705875038600e+00,-1.913652605398243667e+00
-6.773229738078752164e-03,-1.198447987317963870e+00,-1.595067372174562292e-01
7.149931197393218918e-01,-5.011413041280219360e-01,1.204118713505311633e-01
3.832062533202034715e-01,-1.599451027725453889e+00,3.893438525224895280e-02
5.677337247917667584e-01,-1.531902854813156578e+00,-3.914991106379200336e-01
-3.423904747865187930e-03,4.970578839117472574e-04,1.197026220799227983e-03
-8.141302047454188617e-01,-1.154741876753390128e+00,-1.076993601279695678e+00
-7.829454509482257629e-01,-1.160113133802701535e+00,-8.490532061487778837e-01
9.701673105899080163e-01,-1.454389166547608525e+00,2.872543538300170174e-01
9.108968705587957571e-01,-1.411359366464401077e+00,3.632187469267977864e-02
-2.621570384594932857e-01,-1.190961190459051133e+00,-1.036625028326314535e-01
-1.155140373178965840e-01,-5.057995212494170723e-01,-3.201247613669049030e-02
3.880027319530838376e-02,1.664474731911165795e-01,3.758897187542898505e-03
