-3.618724319358687103e-01,-1.069475341855757433e+00,-5.432776823807922151e-01
-1.650147152546918849e-01,-4.552366246163518371e-01,-2.048433978502661457e-01
4.870902813546550136e-02,1.599309446440497218e-01,8.272880216341212123e-02
4.847506099256829876e-02,5.833108322765804266e-01,8.419872126212914198e-02
-5.917568111405336895e-01,-6.948330727837168097e-02,-7.018072083948172224e-02
-9.291862644455740616e-01,-1.619721473422838232e-01,-7.351075763432374233e-01
-1.128576929439883747e+00,-6.083826056336104696e-03,-1.235863318439362590e+00
-1.176243533176958955e+00,1.152087048052623519e-01,-1.450341542743992962e+00
4.006543633689039763e-01,-1.923171513456140846e-01,-7.582938975017931849e-02
5.682929543803875161e-01,-8.488365818480961833e-01,-3.263330183659129968e-01
4.378186161972385526e-01,-1.178790756341308255e+00,-8.695387638555129861e-01
4.177325852714224297e-01,-1.191812746676010448e+00,-9.868414120345370133e-01
-5.512295818609149745e-01,-9.841088555637934610e-01,-5.864919011969081941e-01
-7.644330266182624012e-01,-3.601537196768520577e-01,-1.310337620290153549e+00
-1.167081476464723711e+00,5.786780178516683915e-01,-2.399554881637942838e+00
-1.104101242310178366e+00,7.990032049415642934e-01,-2.722049710960992908e+00
-8.691743631377604751e-02,-1.059825825715315695e+00,-6.118757146480588993e-01
3.012825514258874945e-02,-5.181156717937733802e-01,-1.621020459729392904e+00
1.332346734243683994e-01,7.957854964597534109e-02,-2.770809590736767358e+00
2.071286039059712092e-01,3.069566829397858410e-01,-3.101642778018072644e+00
-7.035056925843900279e-03,4.820395848518442029e-03,1.767242563928228885e-02
-1.163769406861282496e+00,3.075703505438266427e-01,-1.687517825102274438e+00
-1.351603837347285619e+00,-3.532647360657552305e-02,-1.495539051861916935e+00
4.494818824576972127e-01,-1.168711988924126643e+00,-1.181449235674422837e+00
5.633232706661255307e-01,-1.196457982466519576e+00,-1.029001147485345324e+00
-3.606900911142006394e-01,-1.072305892628681034e+00,-5.409120726956923031e-01
-1.628172912820697593e-01,-4.578493494037929601e-01,-2.083306268171036257e-01
5.154023426803291952e-02,1.572496218442393789e-01,7.429704208515618136e-02
5.177377539600385575e-02,5.789150342865727605e-01,7.282979946258406889e-02
-5.879751499453086394e-01,-6.467754025482361224e-02,-8.684022710216422747e-02
-9.276504450757602216e-01,-1.659739820908812113e-01,-7.473570653898536920e-01
-1.130876441580454417e+00,-8.370121743400545447e-03,-1.238631292533399098e+00
-1.169172838217400034e+00,1.263107121699423852e-01,-1.449127623141462262e+00
4.034147231919292254e-01,-1.954992818383615993e-01,-8.120184347016930204e-02
5.694874321574949771e-01,-8.535487543944354494e-01,-3.179660745031208657e-01
4.370127990417273511e-01,-1.179607263623239977e+00,-8.709971487735047591e-01
4.173844773318532986e-01,-1.192698096144246600e+00,-9.913362501923278503e-01
-5.509711065461782020e-01,-9.843977058719349804e-01,-5.855608511529785121e-01
-7.652147415693031363e-01,-3.609389843235790152e-01,-1.307007621221976779e+00
-1.169416210391436506e+00,5.771744248116310594e-01,-2.392511579470123717e+00
-1.103161844293857330e+00,7.947596793068314458e-01,-2.715989080687893242e+00
-8.470557307700203598e-02,-1.065287387046572665e+00,-6.071768223057929514e-01
4.810441895443990507e-02,-5.319557724663599441e-01,-1.616611168402157350e+00
1.700811268543304111e-01,5.569977973844297131e-02,-2.766850035911175620e+00
2.476360062440440546e-01,2.803526308944264689e-01,-3.098622455349196336e+00
-4.305666010305077632e-03,2.204125997426568777e-03,1.034473833422249432e-02
-1.150922956410421749e+00,3.200739455637444109e-01,-1.698741772296946229e+00
-1.372496154727973927e+00,1.701049783375976898e-01,-1.466871740576244587e+00
4.620038824233815844e-01,-1.171594275899930704e+00,-1.178169765385595813e+00
5.656656737781347033e-01,-1.201844493208710229e+00,-1.037551700182300696e+00
-3.600758392359233451e-01,-1.074281648226782515e+00,-5.389054740749686934e-01
-1.603476052564369037e-01,-4.602956591509481665e-01,-2.128960441180764718e-01
5.633614670792984336e-02,1.547106230478963729e-01,6.234656592672845749e-02
5.634929689967647926e-02,5.746685696878022220e-01,5.814798277517619490e-02
-5.838938358327021572e-01,-5.938269385326783167e-02,-9.839308211055701470e-02
-9.309867138133467446e-01,-1.414609525465239659e-01,-7.560798020162416977e-01
-1.130251614267606453e+00,-4.775965300350696642e-03,-1.252623681131309619e+00
-1.170368793980894884e+00,3.393832944003020557e-04,-1.474002449990937658e+00
4.062028516500008068e-01,-1.994326920207780685e-01,-8.866953085295675718e-02
5.692362512869036939e-01,-8.564611278681962814e-01,-3.120533280444509616e-01
4.357438329700339952e-01,-1.179404305514488494e+00,-8.722644508095040994e-01
4.185663207374370476e-01,-1.189915266573572605e+00,-9.914749540983581744e-01
-5.509879821154396451e-01,-9.843169881888726991e-01,-5.844657120049622234e-01
-7.552676121512276186e-01,-3.654354077715155635e-01,-1.310645357903157837e+00
-1.143419747669358610e+00,5.654861181413490812e-01,-2.404017904286143814e+00
-1.074673560428365704e+00,7.800057483825915128e-01,-2.728616937936002795e+00
-8.360961949809678218e-02,-1.069297159281180631e+00,-6.038800765666753056e-01
6.086574491945942467e-02,-5.430521015934253182e-01,-1.612831395231521858e+00
1.968356383837885637e-01,3.614522927987077333e-02,-2.762621303227029479e+00
2.763663695461348602e-01,2.578185690323804846e-01,-3.095276786346003561e+00
-1.142817822882682071e-04,-3.149913374864999889e-04,2.065099001950027253e-04
-1.129119578409275793e+00,-3.720677542737967775e-02,-1.787210619354266505e+00
-1.144622746019127835e+00,3.082302960477534826e-01,-1.539042363986268036e+00
4.542247976092223527e-01,-1.168983249067925945e+00,-1.181316209089787295e+00
5.630650660045454226e-01,-1.195660215730886877e+00,-1.036414331711442038e+00
-3.593892152348300839e-01,-1.078214331417016281e+00,-5.391063152939018499e-01
-1.575078099707428736e-01,-4.639054359584416920e-01,-2.189400830674305964e-01
6.077861309315449323e-02,1.525840209745659148e-01,5.147401077091552646e-02
6.026224477557887149e-02,5.716472129089035237e-01,4.390359902223984340e-02
-5.803999892258698834e-01,-5.518670156324437248e-02,-1.122536650418898274e-01
-8.792962548740222983e-01,-1.429649342319117555e-01,-6.528729235825203592e-01
-1.127996166306668213e+00,-5.071746890886608648e-03,-1.248844016202589779e+00
-1.172259931729425553e+00,8.468590549378389801e-03,-1.476310818281687753e+00
4.084220921412365923e-01,-2.032991382919843437e-01,-9.511897837716579152e-02
5.696870966515557022e-01,-8.595412429338104010e-01,-3.080040519554268497e-01
4.358089860964474149e-01,-1.181725765975515152e+00,-8.748150186547460905e-01
4.187608732411873258e-01,-1.192667756758677866e+00,-9.971627146599074676e-01
-5.515288204873949329e-01,-9.863519731538159530e-01,-5.859220025596867387e-01
-7.515172387540720589e-01,-3.684767630965831153e-01,-1.314657996721933175e+00
